Nom_fichier	Numéro_Phrase	Dynamique	Segment_Annoté	Type	Pol
1965-SDAURP_CE_Oct23_GPU.xml	1672	Ce développement nécessaire et possible	possible	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1672	l'éparpillement	le second élément du risque	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1672	l'éparpillement	l'éparpillement	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1673	les travaux	seront menés avec vigueur	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1673	localiser des sièges sociaux importants	la tentation se fait jour	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1678	L'éparpillement	un péril	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1683	créer des bureaux modernes	la faculté	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1684	un étirement vers l'Est	cette possibilité	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1688	la constitution des villes nouvelles et d'un réseau de voies express	doit aider Paris	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1693	sauver Paris, l'intra-muros comme les banlieues	Il est temps	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1693	sauver Paris, l'intra-muros comme les banlieues	sauver	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1696	L'explosion de la zone la plus dense de l'agglomération	L'explosion	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1696	L'explosion de la zone la plus dense de l'agglomération	est, on l'a dit, inévitable	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1698	l'explosion désordonnée	devrait permettre d'éviter	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1698	l'éparpillement généralisé	devrait permettre d'éviter	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1698	l'explosion désordonnée	l'explosion désordonnée	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1698	l'éparpillement généralisé	l'éparpillement généralisé	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1699	le départ des Halles centrales	courageux	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1699	le départ des Halles centrales	sans doute décisif	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1700	combler le vide des anciennes Halles	pose des problèmes très difficiles	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1707	faire quitter Paris intra-muros	la question peut se poser	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1714	La constitution de centres urbains intermédiaires	devrait permettre	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1714	la création d'ensembles universitaires	devrait permettre	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1715	une densification abusive de l'habitat	abusive	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1716	pourraient quitter la ville	pourraient	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1717	Le mouvement est amorcé	avec une lenteur	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1718	la reconquête d'une partie de son sol	faciliter	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1724	un "bourrage" d'habitat	"bourrage"	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	1724	doivent être rénovés	doivent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1729	la mise en valeur des quartiers historiques	la mise en valeur	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1734	La création de ce réseau	doit contribuer	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1734	la sauvegarde des quartiers existants	doit contribuer	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1735	aménager la voirie existante	permettra	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1738	la création de parcs de stationnement d'échange	judicieusement disposés	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1740	devrait être complété	devrait	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1743	doit être prolongé	doit	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1744	étudier les tracés complémentaires	Il sera également très souhaitable	boul	pos
1965-SDAURP_CE_Oct23_GPU.xml	1744	étudier les tracés complémentaires	Il sera également très souhaitable	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1747	restaurant la beauté de ses quartiers historiques	restaurant la beauté	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1775	l'aménagement de la région	favorisera	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1775	l'implantation d'activités variées	favorisera	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1781	une transformation semblable	Faut-il abandonner	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1781	une transformation semblable	faut-il orienter	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1781	son expansion	faut-il orienter	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1935	faut qu'elle soit complétée par des liaisons entre banlieues	faut	autre	
1965-SDAURP_CE_Oct23_GPU.xml	1960	l'ouverture d'un nouvel aéroport	conduit à envisager	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	1960	le développement du réseau ferroviaire transeuropéen	a encouragé	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	1960	la création d'un système d'autoroutes internationales	a encouragé	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2006	un effort d'équipement et de modernisation	un effort	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2015	doivent relier les centres autour desquels s'articule la future organisation urbaine	doivent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2128	la multiplication des activités	favorisant	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2133	la création d'une infrastructure spécialisée	rend plus impérieuse	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2135	conquérant, au-delà, les zones rurales	conquérant	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2137	une nouvelle transformation radicale	radicale	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2140	peut aujourd'hui concevoir	peut	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2154	soient conçus	Il suffit	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2154	les aménagements éventuels	permettre	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2189	faudrait percer de très nombreuses nouvelles voies	faudrait	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2189	créer les parcs de stationnement et les garages	faudrait	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2191	des démolitions à prévoir	L'importance	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2192	créer un réseau routier souterrain	On pourrait certes songer	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2199	faudrait construire une cinquantaine d'autoroutes à quatre voies	faudrait	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2201	Une entreprise aussi dévastatrice	aussi dévastatrice	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2201	Une entreprise aussi dévastatrice	serait-elle physiquement possible	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2201	ne pourrait être réalisée d'ici à la fin du siècle	ne pourrait	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2210	L'aménagement routier de la région	permettra	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2210	L'aménagement routier de la région	améliorer aussi les dessertes par autobus	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2228	compléter le réseau ferré	il suffira	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2277	Le réseau routier futur	doit permettre la liberté de mouvement dont l'automobile est l'instrument privilégié		
1965-SDAURP_CE_Oct23_GPU.xml	2300	peuvent être aménagés	peuvent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2309	faudra-t-il, dans la mesure du possible, réserver des emprises	faudra-t-il, dans la mesure du possible	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2309	les élargissements futurs	permettent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2335	pourra ailleurs être construit	pourra	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2352	la zone à urbaniser	en priorité	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2354	doivent être implantés des équipements régionaux importants	doivent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2398	doivent également être reliées entre elles	doivent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2405	devraient être réservées	devraient	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2405	devraient être réservées	avec une particulière ampleur	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2411	de nouvelles lignes très rapides	deviennent nécessaires à long terme	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2418	doit être implanté	doit	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2420	bien reliés aux principaux centres d'activités	bien	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2442	le développement d'autres pôles économiques	n'aient pas favorisé	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2443	s'est constitué dans la capitale et autour d'elle un ensemble économique	constitue un atout à l'échelle du Marché Commun de l'Europe	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2444	la création	peut être autorisée	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2444	l'extension	peut être autorisée	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2447	la modernisation des entreprises existantes	permettre	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2447	réserver des surfaces suffisantes	il faut	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2447	organiser les zones nouvelles d'activités	il faut	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2450	doit s'ordonner	doit	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2576	un aménagement du territoire	soucieux de l'équilibre des diverses régions	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2586	le développement	est encouragé	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2586	permettra d'accueillir efficacement des activités de pointe	permettra	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2586	permettra d'accueillir efficacement des activités de pointe	efficacement	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2588	aménagement du territoire	l'hypothèse "volontaire"	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2606	difficultés d'extension	difficultés	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2618	pouvant plus aisément s'éloigner	pouvant	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2618	pouvant plus aisément s'éloigner	plus aisément	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2623	aménager des zones d'activité	la nécessité	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2658	leur nécessaire modernisation	va accélérer	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2658	leur réorganisation	va accélérer	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2658	leur nécessaire modernisation	nécessaire	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2659	L'aménagement de la région	doit favoriser cette évolution	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2662	devrait s'accroître	devrait	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2667	L'aménagement de la région	doit orienter ce mouvement	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2668	est rejetée	rejetée	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2682	ne peuvent s'installer qu'au cœur de la cité	peuvent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2687	submergés	submergés	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2688	transformations de leur environnement	n'ont pu s'adapter	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2691	une évolution continue	particulièrement nette	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2692	La diffusion des activités	s'est effectuée pied à pied	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2700	la décentralisation	encouragée certes par les pouvoirs publics	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2700	la décentralisation	se serait sans doute produite	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2720	de nouvelles implantations	difficultés	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2722	l'implantation d'activités tertiaires	les conditions favorables	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2726	de profondes modifications	n'en subiront pas moins	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2726	de profondes modifications	profondes	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2729	La rénovation des usines	pourrait en outre toucher environ 100.000 emplois	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2738	la diffusion des activités	ne soit pas anarchique	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2744	s'installeraient	il est probable	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2751	puissent être aisément reliés entre eux	puissent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2751	puissent être aisément reliés entre eux	être aisément	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2751	une croissance anarchique	anarchique	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2751	regroupements spontanés et tardifs	spontanés	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2751	regroupements spontanés et tardifs	tardifs	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2753	espérait pouvoir libérer aisément	espérait pouvoir libérer aisément	axiol	oui
1965-SDAURP_CE_Oct23_GPU.xml	2757	doivent y demeurer	doivent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2762	peuvent s'implanter rapidement	peuvent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2762	peuvent s'implanter rapidement	rapidement	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2763	ne peut se constituer que graduellement	peut	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2763	ne peut se constituer que graduellement	graduellement	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2764	se réaliseront lentement	lentement	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2766	continueront de s'entasser	s'entasser	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2785	nouveaux centres urbains	reste largement imprévisible	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2790	se constitueront peut-être des regroupements dominés par certaines activités	peut-être	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2797	l'expansion parisienne doit s'ordonner	doit	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2797	réserve les espaces nécessaires	il suffit	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2799	la constitution des nouveaux centres urbains	il est au contraire nécessaire de gouverner fermement tout ce qui pourra aider	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2807	soient mises en place	Encore faudra-t-il	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2811	leurs possibilités d'extension	possibilités	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2811	leurs possibilités d'extension	sont d'ailleurs limitées	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2814	pourront aussi s'implanter	pourront	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2869	sacrifiés	sacrifiés	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2885	conserver les terres à blé ou à betterave	le souci implicite	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2886	puisse être réservé	puisse	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2893	créer les aménagements de loisir	très difficile	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2894	auront ainsi une possibilité d'être réalisés	auront ainsi une possibilité	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2906	les mettre en valeur	mettre en valeur	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2907	mise en valeur	mise en valeur	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2908	soient reboisées	il est même souhaitable	boul	
1965-SDAURP_CE_Oct23_GPU.xml	2911	aménagement	des problèmes	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2917	un aménagement approprié	approprié	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2922	des aménagements	plus limités	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2924	D'autres aménagements nautiques	de moindre ampleur	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2924	D'autres aménagements nautiques	sont possibles	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2928	être submergées par une urbanisation anarchique	sont menacées	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2928	être submergées par une urbanisation anarchique	submergées	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2928	être submergées par une urbanisation anarchique	anarchique	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2928	la prolifération des résidences secondaires	la prolifération	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2929	pavillons implantés	la monotonie	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2929	réaliser une occupation du sol	en conservant un air de village	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2930	de telles réalisations	devra autoriser et si possible favoriser	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2931	doit permettre, hors de ce périmètre, d'éviter que la campagne ne perde l'aspect naturel qui fait son charme	doit permettre	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2931	en empêchant l'implantation désordonnée des résidences secondaires	désordonnée	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2932	la construction d'une habitation individuelle	devient inadéquate	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2933	gâchent définitivement le paysage rural	gâchent	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2934	le développement des habitations secondaires	Il est donc nécessaire de limiter	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2936	Une dispersion anarchique	anarchique	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2937	permettra de sauvegarder et même d'améliorer le caractère de zone de détente	permettra	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2937	permettra de sauvegarder et même d'améliorer le caractère de zone de détente	améliorer	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2937	doit demeurer	doit	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2940	aucun effort de rénovation	effort	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2946	la même mutation	subit	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2947	pourra s'édifier	pourra	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2951	pourrait être implanté	pourrait	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2952	agrandir le palais de la Découverte	la nécessité	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2956	réserver les emplacements nécessaires	il est nécessaire	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2959	la belle réussite haussmannienne des égouts de Paris	la belle réussite haussmannienne	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	2969	construire des logements	soucieux à juste titre	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2969	construire des logements	à la chaîne	axiol	
1965-SDAURP_CE_Oct23_GPU.xml	2975	construire pour 50.000 habitants exactement cinq fois les équipements nécessaires pour 10.000	n'est pas nécessaire	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2976	peuvent alors être prévus	peuvent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2979	peuvent être réalisés	peuvent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2981	réaliser tous les équipements souhaitables	Vouloir coûte que coûte	boul	
1965-SDAURP_CE_Oct23_GPU.xml	2981	réaliser tous les équipements souhaitables	souhaitables	boul	
1965-SDAURP_CE_Oct23_GPU.xml	2981	conduirait à constituer une juxtaposition d’installations	toujours, insuffisantes, de qualité médiocre	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2981	implantées	au hasard des possibilités foncières	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	2984	peuvent se faire la plupart des réalisations	peuvent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2985	l'opération pourra être effectuée	pourra	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2987	doivent constituer, pour la plupart, l'un des éléments d'un regroupement plus vaste	doivent	autre	
1965-SDAURP_CE_Oct23_GPU.xml	2987	peut constituer précisément l'un de ces centres urbains dont la banlieue est jusqu'à présent si démunie	peut	autre	
1965-SDAURP_CE_Oct23_GPU.xml	3004	l'extension de l'agglomération	serait entravée ou retardée	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	3009	les improvisations	les improvisations	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	3009	le comblement précipité	précipité	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	3009	le comblement précipité	par à-coup des retards les plus criants	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	3018	un renouveau de beauté	beauté	axiol	pos
1965-SDAURP_CE_Oct23_GPU.xml	3028	ce Paris dessiné	ne soit pas indigne du Paris d'hier	axiol	neg
1965-SDAURP_CE_Oct23_GPU.xml	3029	va bâtir	n'être pas indignes	axiol	
