Nom_fichier	Numero_Phrase	Segment_Annoté	Accompli	Nature	Temps	Proces
2004-Portzamparc_CE_Oct23.xml	276	fait par morceaux				
2004-Portzamparc_CE_Oct23.xml	277	l’incertain	non			
2004-Portzamparc_CE_Oct23.xml	277	l’instable				
2004-Portzamparc_CE_Oct23.xml	277	l’éclatement				
2004-Portzamparc_CE_Oct23.xml	277	« immaîtrisable »	non			
2004-Portzamparc_CE_Oct23.xml	285	préserver les vignes, les oliviers, les fermes	non	maint		
2004-Portzamparc_CE_Oct23.xml	286	l’augmentation toujours croissante des logements	non	crea		progr
2004-Portzamparc_CE_Oct23.xml	287	ajouter encore aux routes existantes	non	crea		
2004-Portzamparc_CE_Oct23.xml	287	couvrir ici la campagne	non	crea		
2004-Portzamparc_CE_Oct23.xml	287	« îles bâties »	non	crea		
2004-Portzamparc_CE_Oct23.xml	289	Leur implantation	oui	crea		
2004-Portzamparc_CE_Oct23.xml	289	densifier ponctuellement	oui	crea		
2004-Portzamparc_CE_Oct23.xml	289	en le préservant	non	maint		
2004-Portzamparc_CE_Oct23.xml	290	l’habitat que l’on installe	oui	crea		
2004-Portzamparc_CE_Oct23.xml	290	aurons tenté d’urbaniser cette campagne	non	crea		
2004-Portzamparc_CE_Oct23.xml	290	plaquer sur elle un plan d’urbanisme	non			
2004-Portzamparc_CE_Oct23.xml	292	construisons actuellement une partie d’île divisée en deux	non	crea		dur
2004-Portzamparc_CE_Oct23.xml	293	plusieurs opérations privées	non	crea		
2004-Portzamparc_CE_Oct23.xml	298	ai renoncé à construire ces îlots	oui	abs+crea		
2004-Portzamparc_CE_Oct23.xml	301	reprendre dans le secteur Masséna, et dans un tout autre contexte de programme et de site, cette grille de rues et d’îlots	non	repr		iter
2004-Portzamparc_CE_Oct23.xml	303	un projet pour le secteur IV de Marne-la-Vallée	non			
2004-Portzamparc_CE_Oct23.xml	303	un jardin constitué		crea		
2004-Portzamparc_CE_Oct23.xml	304	forment deux couronnes bâties				
2004-Portzamparc_CE_Oct23.xml	305	L’implantation du bâti		crea		
2004-Portzamparc_CE_Oct23.xml	307	ont inscrit leur projet	oui	crea		
2004-Portzamparc_CE_Oct23.xml	309	préserver à l’île son image exceptionnelle d’île-bateau	non	maint		
2004-Portzamparc_CE_Oct23.xml	310	forment un front bâti	non			
2004-Portzamparc_CE_Oct23.xml	313	une programmation évolutive dans le temps	non			
2004-Portzamparc_CE_Oct23.xml	314	créer un quartier linéaire de logements	non	crea		
2004-Portzamparc_CE_Oct23.xml	314	nouveau Palais de Justice	oui	crea		
2004-Portzamparc_CE_Oct23.xml	316	une ville qui se construit par poches	non	crea		
2004-Portzamparc_CE_Oct23.xml	318	se divise				
2004-Portzamparc_CE_Oct23.xml	324	repenser la question de la rue et de l’îlot	non			
2004-Portzamparc_CE_Oct23.xml	326	aménagements durables		crea		
2004-Portzamparc_CE_Oct23.xml	327	le durable	non	maint		
2004-Portzamparc_CE_Oct23.xml	327	le transformable	non	modif		
2004-Portzamparc_CE_Oct23.xml	327	le réversible	non	repr		iter
2004-Portzamparc_CE_Oct23.xml	328	sont fermées à l’évolution	non	modif		
2004-Portzamparc_CE_Oct23.xml	329	ne seront pas évolutives	non	modif		
2004-Portzamparc_CE_Oct23.xml	329	sont indéfiniment réappropriés, divisés ou unifiés	non	repr+modif		iter
2004-Portzamparc_CE_Oct23.xml	330	sont donc, dans le temps, divisibles, vendables, commercialisables	non	modif		
2004-Portzamparc_CE_Oct23.xml	330	morceaux reconstructibles	non	repr		iter
2004-Portzamparc_CE_Oct23.xml	334	barrant le territoire urbain				
2004-Portzamparc_CE_Oct23.xml	337	assurer la continuité du territoire urbain	non			
2004-Portzamparc_CE_Oct23.xml	337	éviter les grandes enclaves	non			
2004-Portzamparc_CE_Oct23.xml	338	passe, continue, traverse				
2004-Portzamparc_CE_Oct23.xml	339	continuer		crea		
2004-Portzamparc_CE_Oct23.xml	339	créer des rues		crea		
2004-Portzamparc_CE_Oct23.xml	340	a installé des bâtiments types existant dans Sao Paulo, des basiques « sans qualité »	oui	crea		
2004-Portzamparc_CE_Oct23.xml	344	le site non développé le plus important	oui	abs		
2004-Portzamparc_CE_Oct23.xml	345	créer un grand ensemble exemplaire	non	crea		
2004-Portzamparc_CE_Oct23.xml	347	pourraient se construire	non	crea		
2004-Portzamparc_CE_Oct23.xml	347	en poursuivant la trame des îlots et des rues de Manhattan	non	crea		
2004-Portzamparc_CE_Oct23.xml	349	l’urbanisation lente des bocages périphériques	oui	crea		
2004-Portzamparc_CE_Oct23.xml	349	devenus ville	oui	modif		
2004-Portzamparc_CE_Oct23.xml	349	un processus d’urbanisation plus rapide	non	crea		
2004-Portzamparc_CE_Oct23.xml	350	Les nouveaux quartiers	non	crea		
2004-Portzamparc_CE_Oct23.xml	355	l’urbanisation	non	crea		
2004-Portzamparc_CE_Oct23.xml	357	prévoit d’y construire 500 000 m2 et un parc de 12 hectares	non	crea		
2004-Portzamparc_CE_Oct23.xml	361	apporter la continuité urbaine	non			
2004-Portzamparc_CE_Oct23.xml	361	en créant un grand parc « tentaculaire »	non	crea		
2004-Portzamparc_CE_Oct23.xml	362	assure bien les continuités spatiales Est-Ouest et Nord-Sud				
2004-Portzamparc_CE_Oct23.xml	362	est « planté » de plusieurs îles résidentielles	non	crea		
2004-Portzamparc_CE_Oct23.xml	364	ménagent des jardins et des rues intérieures	non	crea		
2004-Portzamparc_CE_Oct23.xml	368	une croissance urbaine	oui	crea		
2004-Portzamparc_CE_Oct23.xml	368	les « poches », les camps résidentiels fermés et les condominiums en chantier	non	crea		dur
2004-Portzamparc_CE_Oct23.xml	369	une opération		crea		
2004-Portzamparc_CE_Oct23.xml	369	répète		crea		iter
2004-Portzamparc_CE_Oct23.xml	378	l’avenir potentiel des condominiums réalisés	non			
2004-Portzamparc_CE_Oct23.xml	378	condominiums réalisés	oui	crea		
2004-Portzamparc_CE_Oct23.xml	381	interdit d’évoluer en souplesse		modif		
2004-Portzamparc_CE_Oct23.xml	382	la planification urbaine européenne	non			
2004-Portzamparc_CE_Oct23.xml	382	se fabriquer des grands ensembles	non	crea		dur
2004-Portzamparc_CE_Oct23.xml	383	soit ouverte aux modifications	non	modif		
2004-Portzamparc_CE_Oct23.xml	383	puisse accueillir un futur inconnu	non			
2004-Portzamparc_CE_Oct23.xml	384	un nouvel îlot		crea		
2004-Portzamparc_CE_Oct23.xml	385	interviendront ensuite	non			
2004-Portzamparc_CE_Oct23.xml	386	réussir à créer des rues, des îlots, une partition d’espaces privés dans un réseau viaire public	non	crea		
2004-Portzamparc_CE_Oct23.xml	388	faire des îlots ouverts		crea		
2004-Portzamparc_CE_Oct23.xml	388	réussir à faire des rues Nord-Sud vraiment constituées		crea		
2004-Portzamparc_CE_Oct23.xml	390	une évolution facile	non	modif		
2004-Portzamparc_CE_Oct23.xml	392	Ce tracé de rues	non	crea		
2004-Portzamparc_CE_Oct23.xml	393	ai proposé un long parc central	non	crea		
2004-Portzamparc_CE_Oct23.xml	395	construisons des bâtiments très différents les uns des autres		crea		
2004-Portzamparc_CE_Oct23.xml	397	la répétition obsessionnelle	non	crea		iter
2004-Portzamparc_CE_Oct23.xml	404	toute opération d’urbanisme				
2004-Portzamparc_CE_Oct23.xml	404	le projet Masséna	non			
2004-Portzamparc_CE_Oct23.xml	407	une « expérimentation » sérieuse				
2004-Portzamparc_CE_Oct23.xml	408	une rue repensée		repr		iter
2004-Portzamparc_CE_Oct23.xml	410	accueillir des bâtiments autonomes	non	crea		
2004-Portzamparc_CE_Oct23.xml	412	constituer la rue		crea		
2004-Portzamparc_CE_Oct23.xml	414	Imaginer un quartier diversifié	non			
2004-Portzamparc_CE_Oct23.xml	415	installer à Masséna l’Université Paris VII	non	crea		
2004-Portzamparc_CE_Oct23.xml	416	ne sont pas accolés				
2004-Portzamparc_CE_Oct23.xml	416	alignent des façades continues		crea		
2004-Portzamparc_CE_Oct23.xml	416	génèrent des cours intérieures fermées		crea		
2004-Portzamparc_CE_Oct23.xml	417	systématiser des largeurs de rues au-dessus de 20 mètres	non			iter
2004-Portzamparc_CE_Oct23.xml	417	bâtir des immeubles mitoyens	non	crea		
2004-Portzamparc_CE_Oct23.xml	418	propose des rues plus étroites	non	crea		
2004-Portzamparc_CE_Oct23.xml	421	Les immeubles, conçus et réalisés		crea		
2004-Portzamparc_CE_Oct23.xml	421	peuvent adopter des volumes et des expressions architecturales assez variés				
2004-Portzamparc_CE_Oct23.xml	426	l’opération devait être réalisée îlot par îlot	non	crea		progr
2004-Portzamparc_CE_Oct23.xml	426	une seule opération de 150 à 250 logements	non	crea		
2004-Portzamparc_CE_Oct23.xml	427	s’ajustaient les uns aux autres	non			
2004-Portzamparc_CE_Oct23.xml	428	opérations de 40 à 50 logements		crea		
2004-Portzamparc_CE_Oct23.xml	430	leur projet d’îlot entier	non	crea		
2004-Portzamparc_CE_Oct23.xml	430	ai dû pré-organiser les îlots	oui			
2004-Portzamparc_CE_Oct23.xml	430	plusieurs opérations	non	crea		
2004-Portzamparc_CE_Oct23.xml	431	cadre volumétrique constructible	non	crea		
2004-Portzamparc_CE_Oct23.xml	435	les nouveaux îlots	oui	crea		
2004-Portzamparc_CE_Oct23.xml	437	démolir	non	destr		
2004-Portzamparc_CE_Oct23.xml	440	Tous ces projets urbains	non			
2004-Portzamparc_CE_Oct23.xml	440	construisent les écoles ou les universités		crea		
2004-Portzamparc_CE_Oct23.xml	446	concevoir des volumes entiers	non	crea		
2004-Portzamparc_CE_Oct23.xml	456	la ville de demain	non			
2004-Portzamparc_CE_Oct23.xml	467	ont eu à traiter deux angles et trois rues	oui			
2004-Portzamparc_CE_Oct23.xml	467	donner forme à des logements qui ont des vues un peu dans tous les sens		crea		
2004-Portzamparc_CE_Oct23.xml	470	intégrer le médiocre, l’ordinaire, voire le laid				
2004-Portzamparc_CE_Oct23.xml	471	entrent ici dans le concert de la ville				
2004-Portzamparc_CE_Oct23.xml	480	projets bâtis	oui	crea		
2004-Portzamparc_CE_Oct23.xml	481	conçois des îlots ouverts		crea		
2004-Portzamparc_CE_Oct23.xml	482	certains projets se déploient				
2004-Portzamparc_CE_Oct23.xml	483	transformer		modif		
2004-Portzamparc_CE_Oct23.xml	488	construit un bâtiment		crea		
2004-Portzamparc_CE_Oct23.xml	500	un projet urbain	non			
2013-Vigano_CE_Oct23.xml	6	était de plus en plus abandonnée	non			progr
2013-Vigano_CE_Oct23.xml	6	était en train de se former	non	crea		dur
2013-Vigano_CE_Oct23.xml	7	l’évolution typologique du tissu urbain de Florence		modif		
2013-Vigano_CE_Oct23.xml	7	la construction territoriale		crea		
2013-Vigano_CE_Oct23.xml	20	le développement de la nouvelle zone d’activités de Courtrai	non	crea		
2013-Vigano_CE_Oct23.xml	20	la nouvelle zone d’activités de Courtrai	non	crea		
2013-Vigano_CE_Oct23.xml	22	des projets	non			
2013-Vigano_CE_Oct23.xml	25	les petites entreprises installées	oui	crea		
2013-Vigano_CE_Oct23.xml	25	un nouvel espace social, économique et territorial	oui			
2013-Vigano_CE_Oct23.xml	27	Le projet	non			
2013-Vigano_CE_Oct23.xml	27	construction de l’espace		crea		
2013-Vigano_CE_Oct23.xml	33	dessiner la ville contemporaine avec son espace fragmenté et peu lisible	non	crea		
2013-Vigano_CE_Oct23.xml	34	Le projet	non			
2013-Vigano_CE_Oct23.xml	34	nouvelles situations urbaines				
2013-Vigano_CE_Oct23.xml	35	le projet de la ville et de l’architecture				
2013-Vigano_CE_Oct23.xml	36	des opérations de déconstruction et de construction de ses matériaux : maisons, entrepôts, champs cultivés, réseaux, routes		destr+crea		
2013-Vigano_CE_Oct23.xml	37	nouvelle structure de l’espace contemporain				
2013-Vigano_CE_Oct23.xml	37	projet de la ville	non			
2013-Vigano_CE_Oct23.xml	38	une série de projets	non			
2013-Vigano_CE_Oct23.xml	38	projet d’urbanisme et d’architecture	non			
2013-Vigano_CE_Oct23.xml	42	L’architecture se présentait alors comme un processus logique				
2013-Vigano_CE_Oct23.xml	43	ses projets	non			
2013-Vigano_CE_Oct23.xml	44	avons réalisée	oui	crea		
2013-Vigano_CE_Oct23.xml	62	un des grands sites industriels désaffectés	non	abs		
2013-Vigano_CE_Oct23.xml	63	un projet très conceptuel, mais tout de même simple	non			
2013-Vigano_CE_Oct23.xml	63	avons proposé de commencer par un grand parc qui suivrait les rails	non	crea		inch
2013-Vigano_CE_Oct23.xml	65	ce morceau de ville imaginée	non			
2013-Vigano_CE_Oct23.xml	66	construisions		crea		
2013-Vigano_CE_Oct23.xml	67	la flexibilité et la disponibilité au changement de ces territoires	non	modif		
2013-Vigano_CE_Oct23.xml	68	rien ne se passerait	non	abs		
2013-Vigano_CE_Oct23.xml	69	n’a toujours pas évolué	non	abs+modif		
2013-Vigano_CE_Oct23.xml	71	ai longuement réfléchi sur ce territoire	non			
2013-Vigano_CE_Oct23.xml	72	un projet concret et innovant pour un territoire diffus	non			
2013-Vigano_CE_Oct23.xml	73	l’étalement urbain		crea		
2013-Vigano_CE_Oct23.xml	73	le projet	non			
2013-Vigano_CE_Oct23.xml	75	la possibilité d’un projet innovant	non			
2013-Vigano_CE_Oct23.xml	76	Un projet	non			
2013-Vigano_CE_Oct23.xml	76	des dynamiques de diffusion et de concentration				
2013-Vigano_CE_Oct23.xml	76	développer des conditions multiples d’habitat et d’économie, de diffusion de la naturalité, de génération diffuse d’énergie, d’itinéraires narratifs et, finalement, une qualité de vie élevée				
2013-Vigano_CE_Oct23.xml	77	projet de territoires diffus	non			
2013-Vigano_CE_Oct23.xml	86	son projet	non			
2013-Vigano_CE_Oct23.xml	90	projet Ville-Port	non			
2013-Vigano_CE_Oct23.xml	90	le projet de la Zac de La Courrouze	non			
2013-Vigano_CE_Oct23.xml	90	les projets	non			
2013-Vigano_CE_Oct23.xml	90	la réalisation de la grand-place, du cimetière	oui	crea		
2013-Vigano_CE_Oct23.xml	90	projet urbain de la ville	non			
2013-Vigano_CE_Oct23.xml	91	des projets	non			
2013-Vigano_CE_Oct23.xml	96	projet	non			
2013-Vigano_CE_Oct23.xml	96	réalisation des rues et places minérales	oui	crea		
2013-Vigano_CE_Oct23.xml	101	des projets d’urbanisme	non			
2013-Vigano_CE_Oct23.xml	103	problème du futur dans le projet de la ville	non			
2013-Vigano_CE_Oct23.xml	106	Ces ouvertures vers le futur, l’inconnu et la longue période	non			
2013-Vigano_CE_Oct23.xml	107	son projet	non			
2013-Vigano_CE_Oct23.xml	114	est une ressource renouvelable				
2013-Vigano_CE_Oct23.xml	114	dessiner son projet	non			
2013-Vigano_CE_Oct23.xml	119	Élaboration d’une vision territoriale métropolitaine	non			
2013-Vigano_CE_Oct23.xml	123	un projet pour le Grand Paris et la métropole de l’après-Kyoto	non			
2013-Vigano_CE_Oct23.xml	123	«Le grand pari de l’agglomération parisienne»	non			
2013-Vigano_CE_Oct23.xml	136	une réflexion sur la ville contemporaine	non			
2013-Vigano_CE_Oct23.xml	144	des territoires de projets	non			
2013-Vigano_CE_Oct23.xml	145	Penser l’avenir	non			
2013-Vigano_CE_Oct23.xml	146	le projet de villes et de territoires	non			
2013-Vigano_CE_Oct23.xml	147	se modifie et se transforme	non	modif		dur
2013-Vigano_CE_Oct23.xml	148	Penser l’avenir	non			
2013-Vigano_CE_Oct23.xml	148	les mouvements lents				
2013-Vigano_CE_Oct23.xml	148	les grands bouleversements				
2013-Vigano_CE_Oct23.xml	148	ont modifié le fonctionnement écologique du territoire	oui	modif		
2013-Vigano_CE_Oct23.xml	150	projet pour la ville et le territoire contemporains	non			
2013-Vigano_CE_Oct23.xml	157	peut-il renverser en opportunités, c’est-à-dire en possibilités, certaines de ses supposées limites, inhérentes aux caractères de la dispersion de longue durée, à ses diverses morphologies, à la structure de son support infrastructurel				
2013-Vigano_CE_Oct23.xml	158	peut devenir le support d’une forme de ville innovante	non			
2013-Vigano_CE_Oct23.xml	181	le projet d’urbanisme et territorial	non			
2013-Vigano_CE_Oct23.xml	182	la construction de biens communs, d’un avenir commun	non	crea		
2013-Vigano_CE_Oct23.xml	183	Grand Paris	non			
2013-Vigano_CE_Oct23.xml	183	refonte de l’espace commun	non	repr		iter
2013-Vigano_CE_Oct23.xml	185	l’entretien, par exemple, d’espaces fondamentaux pour notre sécurité				
2013-Vigano_CE_Oct23.xml	185	processus d’appropriation spontanée de l’espace du risque				
2013-Vigano_CE_Oct23.xml	186	Adapter le territoire, ses différentes parties	non	modif		dur
2013-Vigano_CE_Oct23.xml	190	la construction de visions pour plusieurs régions urbaines	non	crea		
2013-Vigano_CE_Oct23.xml	190	un recyclage radical des tissus existants	non	repr		iter
2013-Vigano_CE_Oct23.xml	191	les projets prévus	non			
2013-Vigano_CE_Oct23.xml	191	une plus grande intégration entre les territoires de la dispersion et les villes				
2013-Vigano_CE_Oct23.xml	192	vastes territoires urbanisés	oui	crea		
2013-Vigano_CE_Oct23.xml	193	des transformations spatiales	oui	modif		
2013-Vigano_CE_Oct23.xml	196	deviennent progressivement les lieux problématiques qui absorbent la crise	non	modif		progr
2013-Vigano_CE_Oct23.xml	199	les faibles perspectives d’amélioration	non	modif		
2013-Vigano_CE_Oct23.xml	204	Le projet de ville et des territoires	non			
2013-Vigano_CE_Oct23.xml	207	un projet d’espace	non			
2013-Vigano_CE_Oct23.xml	209	imagination du futur	non			
2013-Vigano_CE_Oct23.xml	209	projet pour la ville et le territoire	non			
2013-Vigano_CE_Oct23.xml	210	le projet d’architecture et de la ville	non			
2013-Vigano_CE_Oct23.xml	221	l’élaboration d’une vision territoriale métropolitaine	non			
2013-Vigano_CE_Oct23.xml	222	la nouvelle desserte ferrée	non	crea		
2013-Vigano_CE_Oct23.xml	222	le projet RER	non			
2013-Vigano_CE_Oct23.xml	226	la multiplication des équipements collectifs		crea		iter
2013-Vigano_CE_Oct23.xml	227	en insérant Bruxelles				
2013-Vigano_CE_Oct23.xml	229	développer un modèle durable original et novateur	non			
2013-Vigano_CE_Oct23.xml	230	des tissus urbains renouvelés		repr		iter
2013-Vigano_CE_Oct23.xml	230	peuvent devenir des espaces de relations	non	modif		
2013-Vigano_CE_Oct23.xml	237	une réflexion sur le territoire du Grand Paris	non			
2013-Vigano_CE_Oct23.xml	239	Les grandes transformations en cours	non	modif		dur
2013-Vigano_CE_Oct23.xml	239	reconstruire des continuités	non	repr		iter
2013-Vigano_CE_Oct23.xml	239	renforcer les relations horizontales	non			
2013-Vigano_CE_Oct23.xml	239	conformer les lieux en espaces de vie	non	modif		
2013-Vigano_CE_Oct23.xml	239	stables	non	maint		
2013-Vigano_CE_Oct23.xml	239	temporaires	non			
2013-Vigano_CE_Oct23.xml	239	redécouvrir la forme du territoire				
2013-Vigano_CE_Oct23.xml	240	proposons trois lignes de continuité principales	non			
2013-Vigano_CE_Oct23.xml	240	prolongé	oui	crea		
2013-Vigano_CE_Oct23.xml	240	en projet	non	crea		
2013-Vigano_CE_Oct23.xml	241	requalifier des grandes parties de tissu	non	repr		iter
2013-Vigano_CE_Oct23.xml	243	peuvent construire une métropole de continuités urbaines non banales	non	crea		
2013-Vigano_CE_Oct23.xml	252	la nouvelle expansion de la ville de Moscou	non	crea		
2013-Vigano_CE_Oct23.xml	252	le développement de la ville	non	crea		
2013-Vigano_CE_Oct23.xml	253	La nouvelle expansion sud-ouest de Moscou	non	crea		
2013-Vigano_CE_Oct23.xml	253	formant une partie de ville grande comme Paris intramuros	non	crea		
2013-Vigano_CE_Oct23.xml	259	la nouvelle expansion	non	crea		
2013-Vigano_CE_Oct23.xml	259	la réalisation d’un nouveau parc métropolitain	non	crea		
2013-Vigano_CE_Oct23.xml	259	un nouveau parc métropolitain	non	crea		
2013-Vigano_CE_Oct23.xml	259	la nouvelle expansion	non	crea		
2013-Vigano_CE_Oct23.xml	260	établit une nouvelle relation entre espaces ouverts et espaces construits	non	crea		
2013-Vigano_CE_Oct23.xml	261	une nouvelle structure spatiale				
2013-Vigano_CE_Oct23.xml	261	la nouvelle expansion	non	crea		
2013-Vigano_CE_Oct23.xml	261	intègre l’existant				
2013-Vigano_CE_Oct23.xml	261	valorise les différents sites	non			
2013-Vigano_CE_Oct23.xml	263	la Nouvelle Moscou	non			
