Nom_fichier	Numéro_Phrase	Dynamique	Segment_Annoté	Type
1965-SDAURP_CE_Oct23_GPU.xml	1508	s'étendra	aux abords de l'autoroute du Sud	loc
1965-SDAURP_CE_Oct23_GPU.xml	1509	La ville nouvelle	La ville	obj
1965-SDAURP_CE_Oct23_GPU.xml	1509	La ville nouvelle	de la rive droite	loc
1965-SDAURP_CE_Oct23_GPU.xml	1510	Melun en forte croissance	Melun	obj
1965-SDAURP_CE_Oct23_GPU.xml	1510	se constituera	une vaste agglomération	obj
1965-SDAURP_CE_Oct23_GPU.xml	1511	s'organiseront	Les "villes" qui la composeront	obj
1965-SDAURP_CE_Oct23_GPU.xml	1511	s'organiseront	de part et d'autre de la Seine	loc
1965-SDAURP_CE_Oct23_GPU.xml	1511	devront être aménagées	les rives	obj
1965-SDAURP_CE_Oct23_GPU.xml	1512	devront être protégés et aménagés	La forêt de Sénart	obj
1965-SDAURP_CE_Oct23_GPU.xml	1512	devront être protégés et aménagés	le bois du Rougeau	obj
1965-SDAURP_CE_Oct23_GPU.xml	1522	l'essentiel des développements s'étant effectué	au nord de la Marne	loc
1965-SDAURP_CE_Oct23_GPU.xml	1525	la création de "secteurs mixtes" importants	"secteurs mixtes" importants	obj
1965-SDAURP_CE_Oct23_GPU.xml	1526	conserve encore de nombreuses exploitations maraîchères et surtout fruitières	de nombreuses exploitations maraîchères et surtout fruitières	obj
1965-SDAURP_CE_Oct23_GPU.xml	1526	disparaissent	de nombreuses exploitations maraîchères et surtout fruitières	obj
1965-SDAURP_CE_Oct23_GPU.xml	1528	se prolonge	Cette banlieue	obj
1965-SDAURP_CE_Oct23_GPU.xml	1528	se sont développés	de vastes zones de lotissements	obj
1965-SDAURP_CE_Oct23_GPU.xml	1528	se sont développés	sur les lignes de Mitry-Mory, à Aulnay-sous-Bois, Livry-Gargan, Pavillon-sous-Bois jusqu'à Villeparisis, au nord des hauteurs de Bondy	loc
1965-SDAURP_CE_Oct23_GPU.xml	1529	se sont localisés	d'autres lotissements	obj
1965-SDAURP_CE_Oct23_GPU.xml	1529	se sont localisés	au Raincy et à Villemomble sur la ligne de Meaux	loc
1965-SDAURP_CE_Oct23_GPU.xml	1532	subsistent encore	les restaurants	obj
1965-SDAURP_CE_Oct23_GPU.xml	1532	recommencent même à se développer	les restaurants	obj
1965-SDAURP_CE_Oct23_GPU.xml	1532	subsistent encore	les baignades	obj
1965-SDAURP_CE_Oct23_GPU.xml	1532	recommencent même à se développer	les baignades	obj
1965-SDAURP_CE_Oct23_GPU.xml	1532	subsistent encore	les activités nautiques	obj
1965-SDAURP_CE_Oct23_GPU.xml	1532	recommencent même à se développer	les activités nautiques	obj
1965-SDAURP_CE_Oct23_GPU.xml	1532	recommencent même à se développer	à Nogent	loc
1965-SDAURP_CE_Oct23_GPU.xml	1532	en cours de réalisation	des équipements importants	obj
1965-SDAURP_CE_Oct23_GPU.xml	1533	en expansion	Chelles	obj
1965-SDAURP_CE_Oct23_GPU.xml	1533	tendent à devenir des banlieues-dortoir	Chelles	obj
1965-SDAURP_CE_Oct23_GPU.xml	1533	en expansion	Vaires	obj
1965-SDAURP_CE_Oct23_GPU.xml	1533	tendent à devenir des banlieues-dortoir	Vaires	obj
1965-SDAURP_CE_Oct23_GPU.xml	1533	en expansion	Lagny	obj
1965-SDAURP_CE_Oct23_GPU.xml	1533	tendent à devenir des banlieues-dortoir	Lagny	obj
1965-SDAURP_CE_Oct23_GPU.xml	1533	en expansion	Meaux	obj
1965-SDAURP_CE_Oct23_GPU.xml	1533	tendent à devenir des banlieues-dortoir	Meaux	obj
1965-SDAURP_CE_Oct23_GPU.xml	1533	ont constitué au-delà, sur la vallée, des agglomérations vivantes ayant leurs activités propres	au-delà, sur la vallée	loc
1965-SDAURP_CE_Oct23_GPU.xml	1533	ont constitué au-delà, sur la vallée, des agglomérations vivantes ayant leurs activités propres	des agglomérations vivantes ayant leurs activités propres	obj
1965-SDAURP_CE_Oct23_GPU.xml	1535	développement de cette région Est de Paris	La zone préférentielle	loc
1965-SDAURP_CE_Oct23_GPU.xml	1535	développement de cette région Est de Paris	cette région Est de Paris	obj
1965-SDAURP_CE_Oct23_GPU.xml	1535	développement de cette région Est de Paris	de part et d'autre de la vallée de la Marne	loc
1965-SDAURP_CE_Oct23_GPU.xml	1535	développement de cette région Est de Paris	sur les plateaux, bordant la rivière au sud	loc
1965-SDAURP_CE_Oct23_GPU.xml	1536	ces développements	en limite de la banlieue	loc
1965-SDAURP_CE_Oct23_GPU.xml	1536	est prévu un centre urbain	un centre urbain	obj
1965-SDAURP_CE_Oct23_GPU.xml	1537	L'aménagement de l'agglomération existante	l'agglomération existante	obj
1965-SDAURP_CE_Oct23_GPU.xml	1537	sa restructuration	l'agglomération existante	obj
1965-SDAURP_CE_Oct23_GPU.xml	1537	la création d'infrastructures routières et ferrées	infrastructures routières et ferrées	obj
1965-SDAURP_CE_Oct23_GPU.xml	1537	désenclaveront	cette zone compartimentée par le site	obj
1965-SDAURP_CE_Oct23_GPU.xml	1537	désenclaveront	par rapport à Paris et aux banlieues qui l'entourent	loc
1965-SDAURP_CE_Oct23_GPU.xml	1542	sera complétée	Cette trame	obj
1965-SDAURP_CE_Oct23_GPU.xml	1543	sera complétée	La ligne est-ouest du R.E.R.	obj
1965-SDAURP_CE_Oct23_GPU.xml	1545	l'aménagement de la "Corniche des Forts"	la "Corniche des Forts"	obj
1965-SDAURP_CE_Oct23_GPU.xml	1545	l'aménagement de la "Corniche des Forts"	crêtes nord et est du plateau de Montreuil, sur Romainville, Rosny, Fontenay	obj
1965-SDAURP_CE_Oct23_GPU.xml	1545	reliant entre eux les forts	les forts	obj
1965-SDAURP_CE_Oct23_GPU.xml	1545	pourront être désaffectés	les forts	obj
1965-SDAURP_CE_Oct23_GPU.xml	1545	serait constituée en bordure de ce plateau, une zone de jardins et de bois	en bordure de ce plateau	loc
1965-SDAURP_CE_Oct23_GPU.xml	1545	serait constituée en bordure de ce plateau, une zone de jardins et de bois	une zone de jardins et de bois	obj
1965-SDAURP_CE_Oct23_GPU.xml	1545	pourraient cependant être localisés des écoles ou des équipements publics	des écoles ou des équipements publics	obj
1965-SDAURP_CE_Oct23_GPU.xml	1546	l'aménagement des abords de l'antenne de Bagnolet	des abords de l'antenne de Bagnolet	obj
1965-SDAURP_CE_Oct23_GPU.xml	1546	création à la porte de Bagnolet, en bordure du boulevard périphérique, d'un complexe parc de stationnement - gare d'autobus- centre commercial	la porte de Bagnolet	loc
1965-SDAURP_CE_Oct23_GPU.xml	1546	création à la porte de Bagnolet, en bordure du boulevard périphérique, d'un complexe parc de stationnement - gare d'autobus- centre commercial	en bordure du boulevard périphérique	loc
1965-SDAURP_CE_Oct23_GPU.xml	1546	création à la porte de Bagnolet, en bordure du boulevard périphérique, d'un complexe parc de stationnement - gare d'autobus- centre commercial	un complexe parc de stationnement - gare d'autobus- centre commercial	obj
1965-SDAURP_CE_Oct23_GPU.xml	1546	cette nouvelle autoroute	autoroute	obj
1965-SDAURP_CE_Oct23_GPU.xml	1546	restructuration de cette banlieue	cette banlieue	obj
1965-SDAURP_CE_Oct23_GPU.xml	1546	seront branchées	plusieurs voies importantes	obj
1965-SDAURP_CE_Oct23_GPU.xml	1547	la création à Rosny d'un centre commercial et d'activités tertiaires	Rosny	loc
1965-SDAURP_CE_Oct23_GPU.xml	1547	la création à Rosny d'un centre commercial et d'activités tertiaires	un centre commercial et d'activités tertiaires	obj
1965-SDAURP_CE_Oct23_GPU.xml	1548	création d'un collège universitaire	sur le plateau de Montreuil	loc
1965-SDAURP_CE_Oct23_GPU.xml	1548	une voie express reliée à l'autoroute	une voie express	obj
1965-SDAURP_CE_Oct23_GPU.xml	1548	une voie express reliée à l'autoroute	à l'autoroute	loc
1965-SDAURP_CE_Oct23_GPU.xml	1548	création d'un collège universitaire	un collège universitaire	obj
1965-SDAURP_CE_Oct23_GPU.xml	1548	création d'un collège universitaire	à proximité d'une zone d'activités	loc
1965-SDAURP_CE_Oct23_GPU.xml	1549	une station prévue	une station	obj
1965-SDAURP_CE_Oct23_GPU.xml	1549	une station prévue	sur la ligne du R.E.R.	loc
1965-SDAURP_CE_Oct23_GPU.xml	1551	doit être préservé et exploité	Entre Paris et Chelles	loc
1965-SDAURP_CE_Oct23_GPU.xml	1551	doit être préservé et exploité	le site de la vallée	obj
1965-SDAURP_CE_Oct23_GPU.xml	1551	en évitant la construction dans les lotissements existants d'immeubles importants	dans les lotissements existants	loc
1965-SDAURP_CE_Oct23_GPU.xml	1551	en évitant la construction dans les lotissements existants d'immeubles importants	immeubles importants	obj
1965-SDAURP_CE_Oct23_GPU.xml	1552	seront progressivement aménagées	Les rives de la Marne	obj
1965-SDAURP_CE_Oct23_GPU.xml	1552	création de promenades, de jardins, d'équipements sportifs et de loisirs	promenades	obj
1965-SDAURP_CE_Oct23_GPU.xml	1552	création de promenades, de jardins, d'équipements sportifs et de loisirs	jardins	obj
1965-SDAURP_CE_Oct23_GPU.xml	1552	création de promenades, de jardins, d'équipements sportifs et de loisirs	équipements sportifs et de loisirs	obj
1965-SDAURP_CE_Oct23_GPU.xml	1553	au barrage à construire	au barrage	obj
1965-SDAURP_CE_Oct23_GPU.xml	1553	au barrage à construire	sur la Marne dans la région de Montmirail	loc
1965-SDAURP_CE_Oct23_GPU.xml	1555	l'axe préférentiel de développement	l'axe préférentiel	obj
1965-SDAURP_CE_Oct23_GPU.xml	1555	l'axe préférentiel de développement	dans cette zone	loc
1965-SDAURP_CE_Oct23_GPU.xml	1556	continuera à s'urbaniser	Sa rive nord	obj
1965-SDAURP_CE_Oct23_GPU.xml	1556	continuera à s'urbaniser	sur la ligne de chemin de fer de Meaux	loc
1965-SDAURP_CE_Oct23_GPU.xml	1556	les développements de Chelles, Vaires et Lagny	Chelles	obj
1965-SDAURP_CE_Oct23_GPU.xml	1556	les développements de Chelles, Vaires et Lagny	Vaires	obj
1965-SDAURP_CE_Oct23_GPU.xml	1556	les développements de Chelles, Vaires et Lagny	Lagny	obj
1965-SDAURP_CE_Oct23_GPU.xml	1556	les développements de Chelles, Vaires et Lagny	vers le nord	loc
1965-SDAURP_CE_Oct23_GPU.xml	1556	sera préservé de toute urbanisation importante	le secteur compris entre les hauteurs de Clichy-sous-Bois, Courty, Villevaudé et ces agglomérations de la rive nord de la Marne	obj
1965-SDAURP_CE_Oct23_GPU.xml	1557	en cours d'expansion très rapide	La ville de Meaux	obj
1965-SDAURP_CE_Oct23_GPU.xml	1557	vont se développer	les nouveaux quartiers	obj
1965-SDAURP_CE_Oct23_GPU.xml	1557	vont se développer	dans la boucle de la Marne	loc
1965-SDAURP_CE_Oct23_GPU.xml	1557	vont se développer	à l'est de la ville actuelle	loc
1965-SDAURP_CE_Oct23_GPU.xml	1559	villes nouvelles	villes	obj
1965-SDAURP_CE_Oct23_GPU.xml	1559	villes nouvelles	de la banlieue de Stockholm	loc
1965-SDAURP_CE_Oct23_GPU.xml	1561	de nombreux bois à préserver	de nombreux bois	obj
1965-SDAURP_CE_Oct23_GPU.xml	1562	sera réalisé	Un centre urbain important	obj
1965-SDAURP_CE_Oct23_GPU.xml	1562	sera réalisé	à Bry-sur-Marne - Noisy-le-Grand	loc
1965-SDAURP_CE_Oct23_GPU.xml	1563	Très bien relié à Paris	à Paris	loc
1965-SDAURP_CE_Oct23_GPU.xml	1564	pourra, à côté d'un ensemble universitaire, accueillir des établissements commerciaux ou de caractère tertiaire et des immeubles de bureaux	des établissements commerciaux ou de caractère tertiaire	obj
1965-SDAURP_CE_Oct23_GPU.xml	1564	pourra, à côté d'un ensemble universitaire, accueillir des établissements commerciaux ou de caractère tertiaire et des immeubles de bureaux	des immeubles de bureaux	obj
1965-SDAURP_CE_Oct23_GPU.xml	1565	L'implantation dans ce secteur de la "cité" de la télévision	dans ce secteur	loc
1965-SDAURP_CE_Oct23_GPU.xml	1565	L'implantation dans ce secteur de la "cité" de la télévision	la "cité" de la télévision	obj
1965-SDAURP_CE_Oct23_GPU.xml	1566	de grandes possibilités d'aménagement	La vallée de la Marne en amont de Chelles	obj
1965-SDAURP_CE_Oct23_GPU.xml	1567	seront organisés des ensembles de loisirs régionaux	sur ces rives	loc
1965-SDAURP_CE_Oct23_GPU.xml	1567	seront organisés des ensembles de loisirs régionaux	des ensembles de loisirs régionaux	obj
1965-SDAURP_CE_Oct23_GPU.xml	1567	la création d'un vaste plan d'eau	dans la boucle de Jablines	loc
1965-SDAURP_CE_Oct23_GPU.xml	1567	la création d'un vaste plan d'eau	en aval de Meaux	loc
1965-SDAURP_CE_Oct23_GPU.xml	1567	la création d'un vaste plan d'eau	un vaste plan d'eau	obj
1965-SDAURP_CE_Oct23_GPU.xml	1567	aménagements prévus	à l'ouest en bordure de Seine dans la boucle de Moisson	loc
1965-SDAURP_CE_Oct23_GPU.xml	1569	les extensions d'urbanisation prévues	1.000 km2	obj
1965-SDAURP_CE_Oct23_GPU.xml	1569	les extensions d'urbanisation prévues	moins de 20 % de la superficie de la région de Paris	obj
1965-SDAURP_CE_Oct23_GPU.xml	1570	les développements urbains	A l'extérieur de l'agglomération actuelle et des zones	loc
1965-SDAURP_CE_Oct23_GPU.xml	1570	le dynamisme renaît	de nombreuses villes, petites ou moyennes	obj
1965-SDAURP_CE_Oct23_GPU.xml	1571	des transformations importantes	Cette partie de la région	obj
1965-SDAURP_CE_Oct23_GPU.xml	1572	la mutation de l'agglomération parisienne	l'agglomération parisienne	obj
1965-SDAURP_CE_Oct23_GPU.xml	1574	le maintien de la vocation agricole de 60 % de la superficie de la région	60 % de la superficie de la région	obj
1965-SDAURP_CE_Oct23_GPU.xml	1576	vont se développer	zones de transition, mi-urbaines mi-rurales	obj
1965-SDAURP_CE_Oct23_GPU.xml	1578	développement régional	Les axes préférentiels	loc
1965-SDAURP_CE_Oct23_GPU.xml	1578	seront organisés	Les axes préférentiels	loc
1965-SDAURP_CE_Oct23_GPU.xml	1578	seront organisés	les infrastructures	obj
1965-SDAURP_CE_Oct23_GPU.xml	1578	seront organisés	les équipements	obj
1965-SDAURP_CE_Oct23_GPU.xml	1578	seront organisés	les fortes concentrations urbaines	obj
1965-SDAURP_CE_Oct23_GPU.xml	1580	ne peuvent trouver place	les constructions	obj
1965-SDAURP_CE_Oct23_GPU.xml	1580	ne peuvent trouver place	les activités	obj
1965-SDAURP_CE_Oct23_GPU.xml	1580	ne peuvent trouver place	dans les villes proprement dites	loc
1965-SDAURP_CE_Oct23_GPU.xml	1580	devront aussi se localiser des habitations individuelles, résidences principales établies sur des propriétés de plusieurs hectares, ou groupées en hameaux; des clubs, des villages de vacances, parfois même des activités, industrielles par exemple	hors des villes	loc
1965-SDAURP_CE_Oct23_GPU.xml	1580	devront aussi se localiser des habitations individuelles, résidences principales établies sur des propriétés de plusieurs hectares, ou groupées en hameaux; des clubs, des villages de vacances, parfois même des activités, industrielles par exemple	des habitations individuelles, résidences principales établies sur des propriétés de plusieurs hectares, ou groupées en hameaux	obj
1965-SDAURP_CE_Oct23_GPU.xml	1580	devront aussi se localiser des habitations individuelles, résidences principales établies sur des propriétés de plusieurs hectares, ou groupées en hameaux; des clubs, des villages de vacances, parfois même des activités, industrielles par exemple	des clubs	obj
1965-SDAURP_CE_Oct23_GPU.xml	1580	devront aussi se localiser des habitations individuelles, résidences principales établies sur des propriétés de plusieurs hectares, ou groupées en hameaux; des clubs, des villages de vacances, parfois même des activités, industrielles par exemple	des villages de vacances	obj
1965-SDAURP_CE_Oct23_GPU.xml	1580	devront aussi se localiser des habitations individuelles, résidences principales établies sur des propriétés de plusieurs hectares, ou groupées en hameaux; des clubs, des villages de vacances, parfois même des activités, industrielles par exemple	des activités, industrielles par exemple	obj
1965-SDAURP_CE_Oct23_GPU.xml	1581	l'essaimage de constructions isolées	constructions isolées	obj
1965-SDAURP_CE_Oct23_GPU.xml	1581	trouveront place	constructions isolées	obj
1965-SDAURP_CE_Oct23_GPU.xml	1581	compromettre	les sites et les ensembles touristiques régionaux	obj
1965-SDAURP_CE_Oct23_GPU.xml	1581	trouveront place	dans les "zones de transition"	loc
1965-SDAURP_CE_Oct23_GPU.xml	1586	grands axes d'urbanisation	grands axes	loc
1965-SDAURP_CE_Oct23_GPU.xml	1587	se sont relativement peu développées	Chacune de ces villes	obj
1965-SDAURP_CE_Oct23_GPU.xml	1587	leur expansion	Chacune de ces villes	obj
1965-SDAURP_CE_Oct23_GPU.xml	1589	un renouveau de vitalité	toutes ces villes	obj
1965-SDAURP_CE_Oct23_GPU.xml	1589	l'implantation de quelques activités industrielles	toutes ces villes	loc
1965-SDAURP_CE_Oct23_GPU.xml	1589	développe	toutes ces villes	loc
1965-SDAURP_CE_Oct23_GPU.xml	1589	l'implantation de quelques activités industrielles	quelques activités industrielles	obj
1965-SDAURP_CE_Oct23_GPU.xml	1589	développe	commerce	obj
1965-SDAURP_CE_Oct23_GPU.xml	1592	le développement futur de ces villes	ces villes	obj
1965-SDAURP_CE_Oct23_GPU.xml	1592	des grands secteurs d'urbanisation	des grands secteurs	loc
1965-SDAURP_CE_Oct23_GPU.xml	1592	l'expansion de chacune d'elles	chacune d'elles	obj
1965-SDAURP_CE_Oct23_GPU.xml	1593	développement de la ville	la ville	obj
1965-SDAURP_CE_Oct23_GPU.xml	1593	nouvelles constructions	constructions	obj
1965-SDAURP_CE_Oct23_GPU.xml	1593	développement de la ville	sur le terrain	loc
1965-SDAURP_CE_Oct23_GPU.xml	1593	nouvelles constructions	sur le terrain	loc
1965-SDAURP_CE_Oct23_GPU.xml	1593	sauvegarder le cœur de ville	le cœur de ville	obj
1965-SDAURP_CE_Oct23_GPU.xml	1593	mérite d'être conservé	ce cœur de ville	obj
1965-SDAURP_CE_Oct23_GPU.xml	1593	quartiers nouveaux	quartiers	obj
1965-SDAURP_CE_Oct23_GPU.xml	1593	la démolition de ce centre	ce centre	obj
1965-SDAURP_CE_Oct23_GPU.xml	1593	reconstruire à une échelle plus grande	ce centre	obj
1965-SDAURP_CE_Oct23_GPU.xml	1597	La constitution progressive de la vaste région urbaine du val de Seine	la vaste région urbaine du val de Seine	obj
1965-SDAURP_CE_Oct23_GPU.xml	1597	la création de villes nouvelles	villes nouvelles	obj
1965-SDAURP_CE_Oct23_GPU.xml	1597	la création de villes nouvelles	en continuité avec l'agglomération d'aujourd'hui	loc
1965-SDAURP_CE_Oct23_GPU.xml	1597	la mise en place de centres urbains rénovés	centres urbains rénovés	obj
1965-SDAURP_CE_Oct23_GPU.xml	1597	la mise en place de centres urbains rénovés	dans la banlieue actuelle	loc
1965-SDAURP_CE_Oct23_GPU.xml	1597	la construction d'un réseau circulatoire moderne	un réseau circulatoire moderne	obj
1965-SDAURP_CE_Oct23_GPU.xml	1597	une nouvelle étape de l'antique Lutèce	l'antique Lutèce	obj
1965-SDAURP_CE_Oct23_GPU.xml	1601	demeurent ou y viennent les sièges d'institutions ou d'entreprises européennes ou internationales	les sièges d'institutions ou d'entreprises européennes ou internationales	obj
1965-SDAURP_CE_Oct23_GPU.xml	1606	la croissance (de Paris)	Paris	obj
1965-SDAURP_CE_Oct23_GPU.xml	1624	les projets en cours de voies nouvelles	voies nouvelles	obj
1965-SDAURP_CE_Oct23_GPU.xml	1625	l'évolution souhaitée de l'agglomération	l'agglomération	obj
1965-SDAURP_CE_Oct23_GPU.xml	1625	villes nouvelles	villes	obj
1965-SDAURP_CE_Oct23_GPU.xml	1625	centres urbains nouveaux	centres urbains	obj
1965-SDAURP_CE_Oct23_GPU.xml	1635	est en surface vingt fois plus grande	la ville	obj
